Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat_(%),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-08-29,15:44:07.300,84,84,100,20,4,1,25,71,100,34,0.35,0.01,1.07,15.0,7.8,91,45,0,31.168473 121.354420,36.0,6.12,14,4,-46,-21,-42,-68,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:07.800,84,84,100,19,4,1,25,77,100,27,0.32,-0.06,1.00,15.0,7.8,91,45,0,31.168437 121.354618,43.8,8.52,13,4,-38,-3,-45,-26,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:08.300,91,91,100,12,4,1,25,80,100,25,0.32,-0.06,1.00,15.0,7.8,94,44,0,31.168437 121.354618,43.8,8.52,13,4,-38,-9,-46,-37,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:08.800,88,88,100,13,4,1,25,88,100,22,0.32,-0.06,1.00,15.0,7.8,94,44,0,31.168446 121.354764,48.2,8.11,13,4,-9,-17,-46,-10,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:09.300,100,100,100,-3,2,1,100,85,100,18,0.32,-0.13,0.89,14.9,7.9,96,43,0,31.168446 121.354764,48.2,8.11,13,4,-25,-9,-46,5,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:09.800,92,92,98,11,2,1,250,89,100,14,0.32,-0.13,0.89,14.9,7.9,96,43,0,31.168447 121.354921,51.3,8.29,12,4,-4,-3,-47,12,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:10.300,84,84,98,15,4,1,250,84,100,18,0.31,-0.10,0.90,14.9,7.6,98,43,0,31.168447 121.354921,51.3,8.29,12,4,2,-7,-36,5,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:10.800,89,89,98,15,4,1,250,88,100,17,0.31,-0.10,0.90,14.9,7.6,98,43,0,31.168494 121.355076,49.7,7.33,12,4,0,-12,-16,3,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:11.300,83,83,100,23,4,1,250,82,100,20,0.31,-0.07,0.93,15.0,8.1,101,44,0,31.168494 121.355076,49.7,7.33,12,4,-12,-14,-39,2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:11.800,91,91,100,14,4,1,100,82,100,18,0.31,-0.07,0.93,15.0,8.1,101,44,0,31.168494 121.355076,49.7,7.33,12,4,-60,-38,-35,-25,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:12.300,86,86,100,22,4,1,100,80,100,23,0.30,-0.06,0.94,15.0,8.1,101,44,0,31.168539 121.355208,49.6,6.86,11,5,-34,15,-41,5,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:12.800,82,82,100,24,4,1,100,72,100,27,0.30,-0.06,0.94,15.0,7.7,103,44,0,31.168539 121.355208,49.6,6.86,11,5,-23,0,-16,-2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:13.300,83,83,100,22,4,1,100,82,100,22,0.31,-0.04,0.87,15.0,7.7,103,44,0,31.168611 121.355349,48.6,6.09,10,5,-45,-1,-21,-20,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:13.800,88,88,100,15,4,1,25,81,100,23,0.31,-0.04,0.87,15.0,7.8,105,46,0,31.168611 121.355349,48.6,6.09,10,5,-45,0,-22,-7,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:14.300,92,92,100,14,4,1,25,81,100,22,0.33,-0.05,0.79,15.0,7.8,105,46,0,31.168677 121.355464,49.1,5.68,10,5,-59,-1,-24,-14,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:14.800,85,85,100,17,4,1,25,79,100,26,0.33,-0.05,0.79,15.0,7.7,107,45,0,31.168677 121.355464,49.1,5.68,10,5,-10,-2,-23,3,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:15.300,85,85,100,17,4,1,25,74,100,31,0.33,-0.05,0.79,15.0,7.7,107,45,0,31.168747 121.355582,49.9,5.26,12,5,35,-1,-15,31,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:15.800,79,79,100,20,4,1,25,74,100,29,0.33,0.00,0.69,14.9,8.0,110,42,0,31.168747 121.355582,49.9,5.26,12,5,25,21,-22,5,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:16.300,84,84,100,19,4,1,25,77,100,27,0.33,0.00,0.69,14.9,8.0,110,42,0,31.168850 121.355696,50.4,3.94,14,5,20,14,-22,11,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:16.800,85,85,100,19,4,1,25,77,100,28,0.38,0.04,0.77,14.9,7.7,112,42,0,31.168850 121.355696,50.4,3.94,14,5,26,1,-25,28,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:17.300,84,84,100,16,4,1,25,76,100,29,0.38,0.04,0.77,14.9,7.7,112,42,0,31.168931 121.355813,50.7,4.23,14,5,25,-1,-71,27,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:17.800,84,84,100,18,4,1,25,76,100,28,0.40,0.05,0.82,15.0,6.8,114,45,0,31.168931 121.355813,50.7,4.23,14,5,27,-1,-47,42,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:18.300,90,90,100,14,4,1,25,84,100,21,0.40,0.05,0.82,15.0,6.8,114,45,0,31.168931 121.355813,50.7,4.23,14,5,25,0,-49,13,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:18.800,93,93,100,11,4,1,25,81,100,22,0.41,0.12,0.89,15.0,6.8,114,45,0,31.169020 121.355938,50.9,4.31,16,5,29,-2,-48,18,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:19.300,87,87,100,16,4,1,25,78,100,22,0.41,0.12,0.89,15.0,7.3,116,46,0,31.169020 121.355938,50.9,4.31,16,5,35,-1,-24,38,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:19.800,83,83,100,20,4,1,25,77,100,26,0.42,0.14,0.97,15.0,7.3,116,46,0,31.169095 121.356052,51.7,4.83,15,5,25,-1,-63,5,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:20.300,83,83,100,21,4,1,25,80,100,23,0.42,0.14,0.97,15.0,7.6,119,44,0,31.169095 121.356052,51.7,4.83,15,5,44,-24,-3,67,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:20.800,90,90,100,16,4,1,25,82,100,20,0.43,0.17,1.06,15.0,7.6,119,44,0,31.169200 121.356188,53.2,4.69,16,4,58,-16,-4,47,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:21.300,100,100,100,5,4,1,25,86,100,19,0.43,0.17,1.06,14.9,7.7,121,42,0,31.169200 121.356188,53.2,4.69,16,4,56,-22,65,42,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:21.800,89,89,100,17,4,1,25,82,100,21,0.43,0.17,1.06,14.9,7.7,121,42,0,31.169286 121.356306,53.5,4.76,13,5,26,-29,133,0,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:22.300,89,89,100,17,4,1,100,86,100,17,0.41,0.19,1.23,14.8,9.8,124,40,0,31.169286 121.356306,53.5,4.76,13,5,25,-24,123,1,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:22.800,90,90,100,15,4,1,100,86,100,17,0.41,0.19,1.23,14.8,9.8,124,40,0,31.169339 121.356456,54.1,5.73,11,6,35,-39,125,11,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:23.300,85,85,100,20,4,1,100,88,100,18,0.36,0.13,1.27,14.7,10.0,126,37,0,31.169339 121.356456,54.1,5.73,11,6,143,-72,0,135,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:23.800,88,88,100,6,4,1,100,82,100,20,0.36,0.13,1.27,14.7,10.0,126,37,0,31.169344 121.356660,46.9,7.82,12,5,201,-119,-5,174,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:24.300,82,82,100,22,4,1,25,79,100,25,0.28,0.35,1.78,14.8,7.8,129,40,0,31.169344 121.356660,46.9,7.82,12,5,189,-119,-36,130,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:24.800,85,85,100,17,4,1,25,79,100,24,0.28,0.35,1.78,14.8,7.8,129,40,0,31.169344 121.356660,46.9,7.82,12,5,210,-88,-30,119,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:25.300,85,85,100,18,4,1,25,76,100,30,0.31,0.59,2.54,14.8,7.8,129,40,0,31.169332 121.356789,40.3,9.35,13,5,205,-91,-29,127,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:25.800,82,82,100,23,4,1,25,77,100,27,0.31,0.59,2.54,14.9,7.4,131,42,0,31.169332 121.356789,40.3,9.35,13,5,120,-36,-27,9,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:26.300,88,88,100,17,4,1,25,83,100,21,0.52,0.55,-3.18,14.9,7.4,131,42,0,31.169272 121.356857,28.2,13.83,14,5,25,-12,-35,-82,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:26.800,83,83,100,20,4,1,25,77,100,27,0.52,0.55,-3.18,14.9,7.5,134,42,0,31.169272 121.356857,28.2,13.83,14,5,21,-15,-34,-51,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:27.300,84,84,100,21,4,1,25,77,100,28,0.53,0.19,-2.89,14.9,7.5,134,42,0,31.169244 121.356756,23.0,23.17,14,5,11,-41,44,-59,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:27.800,84,84,100,19,4,1,25,77,100,27,0.53,0.19,-2.89,14.9,7.4,136,42,0,31.169244 121.356756,23.0,23.17,14,5,4,-17,55,-36,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:28.300,84,84,100,19,4,1,25,75,100,29,0.48,0.00,-2.66,14.9,7.4,136,42,0,31.169235 121.356629,41.1,26.59,14,5,-33,-34,17,-76,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:28.800,80,80,100,25,4,1,25,73,100,31,0.48,0.00,-2.66,14.8,9.3,138,39,0,31.169235 121.356629,41.1,26.59,14,5,-78,-29,24,-42,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:29.300,81,81,100,24,4,1,25,74,100,30,0.48,0.00,-2.66,14.8,9.3,138,39,0,31.169219 121.356411,59.0,26.25,11,5,-83,-50,67,-58,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:29.800,76,76,100,26,4,1,25,71,100,32,0.32,-0.12,-2.75,14.8,8.7,141,38,0,31.169219 121.356411,59.0,26.25,11,5,-114,-37,129,-33,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:30.300,75,75,100,29,4,1,25,69,100,36,0.32,-0.12,-2.75,14.8,8.7,141,38,0,31.169186 121.356241,61.5,25.75,10,5,-100,-67,32,-86,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:30.800,73,73,100,30,4,1,25,67,100,36,0.28,-0.19,-2.93,14.6,9.0,144,35,0,31.169186 121.356241,61.5,25.75,10,5,-99,0,17,-79,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:31.300,80,80,100,26,4,1,25,76,100,28,0.28,-0.19,-2.93,14.6,9.0,144,35,0,31.169186 121.356241,61.5,25.75,10,5,-89,-5,-9,-37,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:31.800,77,77,100,28,4,1,25,69,100,33,0.32,-0.25,-3.12,14.8,7.8,147,39,0,31.169124 121.356047,62.0,25.08,10,5,-91,-17,-7,-82,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:32.300,74,74,100,30,4,1,25,65,100,40,0.32,-0.25,-3.12,14.8,7.8,147,39,0,31.169124 121.356047,62.0,25.08,10,5,-100,-2,-2,-45,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:32.800,72,72,100,31,4,1,25,67,100,36,0.40,-0.28,3.06,14.8,7.8,147,39,0,31.169059 121.355934,50.1,24.29,16,4,-84,-2,35,-9,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:33.300,74,74,100,29,4,1,25,68,100,42,0.40,-0.28,3.06,14.8,8.0,149,40,0,31.169059 121.355934,50.1,24.29,16,4,-58,-6,2,-5,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:33.800,74,74,100,29,4,1,25,69,100,34,0.47,-0.20,2.83,14.8,8.0,149,40,0,31.168990 121.355847,43.2,23.35,16,4,-53,-2,-4,-25,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:34.300,75,75,100,32,4,1,25,69,100,36,0.47,-0.20,2.83,14.8,8.1,152,40,0,31.168990 121.355847,43.2,23.35,16,4,-39,-13,0,-2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:34.800,75,75,100,29,4,1,25,69,100,35,0.49,-0.14,2.81,14.8,8.1,152,40,0,31.168892 121.355804,31.8,20.78,13,5,-40,-10,37,-22,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:35.300,75,75,100,27,2,1,25,69,100,35,0.49,-0.14,2.81,14.8,8.1,154,40,0,31.168892 121.355804,31.8,20.78,13,5,-49,-12,136,-4,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:35.800,75,75,100,29,4,1,25,69,100,35,0.49,-0.14,2.81,14.8,8.1,154,40,0,31.168802 121.355839,32.2,16.68,13,5,-21,-24,128,2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:36.300,77,77,100,26,4,1,25,70,100,33,0.49,-0.05,2.69,14.7,9.8,156,38,0,31.168802 121.355839,32.2,16.68,13,5,-18,-18,126,2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:36.800,85,85,100,20,4,1,25,78,100,25,0.49,-0.05,2.69,14.7,9.8,156,38,0,31.168699 121.355925,39.8,14.39,12,5,-27,-10,126,0,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:37.300,79,79,100,23,4,1,25,72,100,32,0.43,-0.02,2.60,14.6,9.6,159,35,0,31.168699 121.355925,39.8,14.39,12,5,-32,-9,120,-9,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:37.800,77,77,100,26,4,1,25,69,100,33,0.43,-0.02,2.60,14.6,9.6,159,35,0,31.168595 121.356042,48.1,13.64,14,5,-32,-14,121,-18,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:38.300,77,77,100,29,4,1,25,71,100,30,0.43,0.00,2.48,14.6,9.6,162,35,0,31.168595 121.356042,48.1,13.64,14,5,-30,-8,128,-14,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:38.800,79,79,100,22,4,1,25,78,100,25,0.43,0.00,2.48,14.6,9.6,162,35,0,31.168595 121.356042,48.1,13.64,14,5,-7,-18,123,2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:39.300,85,85,100,19,4,1,25,79,100,24,0.44,0.00,2.38,14.6,9.6,162,35,0,31.168501 121.356158,48.5,13.22,15,5,-10,-23,85,-27,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:39.800,89,89,100,15,4,1,25,82,100,21,0.44,0.00,2.38,14.6,9.4,165,35,0,31.168501 121.356158,48.5,13.22,15,5,-15,-24,128,2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:40.300,91,91,100,12,4,1,25,92,100,18,0.38,0.00,2.33,14.6,9.4,165,35,0,31.168402 121.356313,52.1,12.45,15,5,11,-12,120,6,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:40.800,94,94,100,9,4,1,100,86,100,16,0.38,0.00,2.33,14.6,9.4,168,34,0,31.168402 121.356313,52.1,12.45,15,5,27,-13,132,40,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:41.310,85,85,100,19,4,1,100,83,100,21,0.37,0.01,2.30,14.6,9.4,168,34,0,31.168328 121.356452,53.7,11.98,15,5,69,-27,75,98,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:41.810,93,93,100,11,4,1,100,86,100,18,0.37,0.01,2.30,14.5,9.3,171,33,0,31.168328 121.356452,53.7,11.98,15,5,77,-27,71,47,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:42.310,79,79,100,27,4,1,250,80,100,24,0.37,0.01,2.30,14.5,9.3,171,33,0,31.168259 121.356605,58.7,11.71,15,5,57,-23,3,46,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:42.810,77,77,100,27,4,1,250,80,100,21,0.35,0.16,2.54,14.7,8.1,174,37,0,31.168259 121.356605,58.7,11.71,15,5,65,-17,-53,29,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:43.310,82,82,100,21,4,1,250,82,100,21,0.35,0.16,2.54,14.7,8.1,174,37,0,31.168171 121.356755,53.2,12.56,19,0,72,-18,-62,37,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:43.810,80,80,100,27,4,1,250,79,100,24,0.35,0.14,2.75,14.8,7.0,176,39,0,31.168171 121.356755,53.2,12.56,19,0,44,-6,-5,35,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:44.310,86,86,100,18,4,1,100,82,100,21,0.35,0.14,2.75,14.8,7.0,176,39,0,31.168061 121.356884,53.0,13.74,20,3,52,-5,-11,30,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:44.810,84,84,100,19,4,1,100,89,100,17,0.37,0.15,2.95,14.7,8.1,178,38,0,31.168061 121.356884,53.0,13.74,20,3,53,-39,-5,41,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:45.310,83,83,100,19,4,1,100,78,100,24,0.37,0.15,2.95,14.7,8.1,178,38,0,31.168061 121.356884,53.0,13.74,20,3,61,-8,-88,-25,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:45.810,76,76,100,27,4,1,100,76,100,26,0.37,0.13,3.18,14.7,8.1,178,38,0,31.167957 121.356968,52.4,14.53,20,3,39,-1,-91,12,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:46.310,76,76,100,30,4,1,25,75,100,29,0.37,0.13,3.18,14.8,7.1,180,40,0,31.167957 121.356968,52.4,14.53,20,3,35,-1,-90,3,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:46.810,83,83,100,22,4,1,25,77,100,28,0.38,0.02,-3.18,14.8,7.1,180,40,0,31.167849 121.357012,51.6,15.82,17,4,26,-1,-85,4,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:47.310,82,82,100,24,4,1,25,75,100,29,0.38,0.02,-3.18,14.9,6.4,182,42,0,31.167849 121.357012,51.6,15.82,17,4,32,-2,-57,57,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:47.810,80,80,100,23,4,1,25,88,100,19,0.38,0.01,-3.08,14.9,6.4,182,42,0,31.167754 121.357034,47.4,16.39,16,4,29,-10,-24,18,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:48.310,91,91,100,13,4,1,25,75,100,28,0.38,0.01,-3.08,14.8,7.4,185,39,0,31.167754 121.357034,47.4,16.39,16,4,27,-11,-24,7,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:48.810,86,86,100,18,4,1,25,89,100,19,0.37,-0.01,-2.98,14.8,7.4,185,39,0,31.167628 121.357034,46.7,17.49,16,4,29,-4,-54,4,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:49.310,87,87,100,15,4,1,25,70,100,35,0.37,-0.01,-2.98,14.8,7.5,187,39,0,31.167628 121.357034,46.7,17.49,16,4,37,-31,-51,19,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:49.810,73,73,100,34,4,1,25,67,100,37,0.37,-0.01,-2.98,14.8,7.5,187,39,0,31.167523 121.357009,46.1,18.52,17,3,28,-26,-158,62,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:50.310,71,71,100,30,4,1,25,66,100,37,0.34,-0.04,-2.89,14.8,6.8,189,40,0,31.167523 121.357009,46.1,18.52,17,3,56,-27,-188,16,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:50.810,71,71,100,31,4,1,25,66,100,35,0.34,-0.04,-2.89,14.8,6.8,189,40,0,31.167388 121.356971,47.2,19.20,16,3,70,-1,-187,2,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:51.310,72,72,100,32,4,1,25,62,100,43,0.21,0.05,-2.70,15.0,5.7,191,44,0,31.167388 121.356971,47.2,19.20,16,3,63,-20,-192,71,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:51.810,67,67,100,35,4,1,25,66,100,39,0.21,0.05,-2.70,15.0,5.7,191,44,0,31.167388 121.356971,47.2,19.20,16,3,47,-1,-188,-27,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:52.310,69,69,100,34,4,1,25,65,100,39,0.20,0.14,-2.59,15.0,5.7,192,44,0,31.167294 121.356915,46.0,19.82,13,5,44,-2,-151,-17,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:52.810,72,72,100,35,4,1,25,63,100,42,0.20,0.14,-2.59,15.0,5.7,192,44,0,31.167294 121.356915,46.0,19.82,13,5,31,-1,-153,-38,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:53.310,77,77,100,27,4,1,25,59,100,46,0.23,0.06,-2.48,15.0,5.7,192,44,0,31.167210 121.356852,40.7,20.87,13,4,25,-1,-153,-3,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:53.810,68,68,100,38,4,1,25,60,100,41,0.23,0.06,-2.48,15.0,5.9,194,44,0,31.167210 121.356852,40.7,20.87,13,4,12,-2,-154,-25,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:54.310,65,65,100,39,4,1,25,59,100,45,0.23,0.00,-2.42,15.0,5.9,194,44,0,31.167126 121.356750,40.9,22.08,11,4,8,-16,-146,-28,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:54.810,69,69,100,35,4,2,25,57,98,45,0.21,-0.07,-2.42,14.9,6.7,197,43,0,31.167049 121.356640,40.7,22.95,10,4,-24,-18,-102,-67,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:55.310,59,59,100,41,4,2,25,54,99,38,0.21,-0.11,-2.43,15.0,6.7,198,44,0,31.167035 121.356622,41.9,22.93,10,4,-5,-5,-100,4,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:55.810,57,57,100,43,4,2,25,53,100,44,0.21,-0.10,-2.43,14.9,6.4,199,43,0,31.166987 121.356541,42.5,23.33,10,4,0,-21,-154,1,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:56.310,48,48,100,59,4,2,25,48,100,51,0.19,-0.10,-2.43,15.0,6.8,200,44,0,31.166961 121.356501,43.3,23.30,10,5,2,-12,-89,1,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:56.810,60,60,100,41,4,2,25,49,100,51,0.18,-0.10,-2.44,14.9,6.5,201,43,0,31.166923 121.356443,42.8,23.34,10,5,8,0,-116,61,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:57.310,49,49,100,63,4,2,25,49,100,50,0.18,-0.05,-2.43,15.0,6.6,202,44,0,31.166895 121.356404,43.6,23.27,10,6,25,-1,-124,70,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:57.810,51,51,100,55,4,1,25,48,100,55,0.18,-0.02,-2.41,15.0,6.6,202,44,0,31.166854 121.356348,42.8,23.23,10,5,18,-11,-126,16,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:58.310,53,53,100,50,4,2,25,49,100,52,0.17,-0.02,-2.41,15.0,6.3,203,43,0,31.166816 121.356292,41.7,23.23,11,5,-36,0,-124,-6,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:58.810,61,61,100,38,4,2,25,55,100,41,0.17,-0.01,-2.48,14.9,6.4,204,43,0,31.166790 121.356256,41.6,23.25,11,5,-156,-19,-127,-32,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:59.310,53,53,100,47,4,2,25,51,99,47,0.19,0.00,-2.80,15.0,5.8,205,44,0,31.166767 121.356220,39.6,23.38,11,5,-135,0,-174,-6,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:44:59.810,58,58,100,48,4,2,25,62,100,42,0.19,-0.01,-2.90,15.0,5.8,206,44,0,31.166735 121.356167,38.8,23.47,10,5,-38,-1,-218,-58,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:45:00.310,61,61,100,43,4,2,25,59,100,41,0.19,-0.09,-2.89,15.0,5.4,207,46,0,31.166691 121.356118,40.1,22.81,11,5,-114,6,-215,-71,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:45:00.810,65,65,100,35,4,2,25,62,100,31,0.21,-0.13,-2.98,15.1,5.5,208,47,0,31.166662 121.356083,41.9,22.88,12,5,-30,-41,-211,-78,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:45:01.310,65,65,100,29,4,2,25,58,100,41,0.21,-0.19,-3.02,15.0,5.1,208,45,0,31.166614 121.356043,40.1,22.10,12,5,-27,1,-208,7,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:45:01.810,55,55,100,47,4,2,25,52,100,48,0.25,-0.17,-3.14,15.0,5.6,209,46,0,31.166581 121.356028,36.4,21.39,12,6,-172,6,-208,-67,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,15:45:02.310,60,60,100,41,4,2,25,55,100,45,0.26,-0.17,3.24,15.0,6.2,210,44,0,31.166524 121.356006,38.2,20.51,12,6,-35,-22,-96,-1,1,-1,0,-1,-1,-1,0x0000000000000000,4.1
